ref_area.label,,,,time,obs_value
Eswatini,,,,2021,18.49
Eswatini,,,,2021,23.99
Eswatini,,,,2016,18.37
Eswatini,,,,2016,15.25
Eswatini,,,,2016,21.64
Seychelles,,,,2023,17.61
Seychelles,,,,2023,17.88
Seychelles,,,,2023,17.34
Seychelles,,,,2020,11
Seychelles,,,,2020,12.06
Seychelles,,,,2020,9.98
Seychelles,,,,2019,10.53
Seychelles,,,,2019,10.72
Seychelles,,,,2019,10.25
Seychelles,,,,2018,11.86
Seychelles,,,,2018,12.92
Seychelles,,,,2018,10.82
Seychelles,,,,2017,20.14
Seychelles,,,,2017,17.74
Seychelles,,,,2017,22.67
Seychelles,,,,2016,14.87
Seychelles,,,,2016,14.01
Seychelles,,,,2016,15.78
Seychelles,,,,2015,16.26
Seychelles,,,,2015,15.83
Seychelles,,,,2015,16.7
Seychelles,,,,2014,18.84
Seychelles,,,,2014,18.56
Seychelles,,,,2014,19.13
Thailand,,,,2023,19.22
Thailand,,,,2023,18.92
Thailand,,,,2023,19.57
Thailand,,,,2022,18.92
Thailand,,,,2022,18.87
Thailand,,,,2022,18.97
Thailand,,,,2021,22.28
Thailand,,,,2021,22.11
Thailand,,,,2021,22.49
Thailand,,,,2020,23.17
Thailand,,,,2020,22.94
Thailand,,,,2020,23.45
Thailand,,,,2019,18.43
Thailand,,,,2019,18.3
Thailand,,,,2019,18.59
Thailand,,,,2018,18.04
Thailand,,,,2018,17.76
Thailand,,,,2018,18.37
Thailand,,,,2017,17.88
Thailand,,,,2017,17.82
Thailand,,,,2017,17.96
Thailand,,,,2016,18.3
Thailand,,,,2016,18.11
Thailand,,,,2016,18.54
Thailand,,,,2015,18.97
Thailand,,,,2015,18.58
Thailand,,,,2015,19.44
Thailand,,,,2014,16.94
Thailand,,,,2014,16.47
Thailand,,,,2014,17.5
Thailand,,,,2013,17.71
Thailand,,,,2013,17.09
Thailand,,,,2013,18.45
Thailand,,,,2012,15.83
Thailand,,,,2012,16.99
Thailand,,,,2012,14.83
Thailand,,,,2011,14.45
Thailand,,,,2011,13.71
Thailand,,,,2011,15.31
Thailand,,,,2010,19.3
Thailand,,,,2010,19.16
Thailand,,,,2010,19.46
Thailand,,,,2009,18.1
Thailand,,,,2009,17.5
Thailand,,,,2009,18.82
Tajikistan,,,,2016,23.94
Tajikistan,,,,2016,19.06
Tajikistan,,,,2016,36.58
Tajikistan,,,,2009,28.12
Tajikistan,,,,2009,22.63
Tajikistan,,,,2009,37.5
Tajikistan,,,,2007,22.76
Tajikistan,,,,2007,19.15
Tajikistan,,,,2007,28.64
Tajikistan,,,,2003,22.22
Tajikistan,,,,2003,17.66
Tajikistan,,,,2003,28.29
Tokelau,,,,2016,20.66
Tokelau,,,,2016,19.14
Tokelau,,,,2016,16.42
Timor-Leste,,,,2021,38.74
Timor-Leste,,,,2021,35.54
Timor-Leste,,,,2021,43.49
Timor-Leste,,,,2016,59.87
Timor-Leste,,,,2016,52.03
Timor-Leste,,,,2016,69.7
Timor-Leste,,,,2013,28.62
Timor-Leste,,,,2013,25.9
Timor-Leste,,,,2013,32.79
Timor-Leste,,,,2010,15.94
Timor-Leste,,,,2010,14.16
Timor-Leste,,,,2010,19.78
Timor-Leste,,,,2007,35.94
Timor-Leste,,,,2007,28.52
Timor-Leste,,,,2007,48.56
Timor-Leste,,,,2001,29.45
Timor-Leste,,,,2001,23.16
Timor-Leste,,,,2001,41.92
Tonga,,,,2023,44.15
Tonga,,,,2023,45.57
Tonga,,,,2023,42.39
Tonga,,,,2021,35.98
Tonga,,,,2021,32.93
Tonga,,,,2021,39.66
Tonga,,,,2018,27.09
Tonga,,,,2018,25.62
Tonga,,,,2018,29.12
Trinidad and Tobago,,,,2023,9.17
Trinidad and Tobago,,,,2023,8.82
Trinidad and Tobago,,,,2023,9.64
Trinidad and Tobago,,,,2022,9.43
Trinidad and Tobago,,,,2022,9.37
Trinidad and Tobago,,,,2022,9.5
Trinidad and Tobago,,,,2021,12.58
Trinidad and Tobago,,,,2021,12.54
Trinidad and Tobago,,,,2021,12.62
Trinidad and Tobago,,,,2020,16.5
Trinidad and Tobago,,,,2020,15.84
Trinidad and Tobago,,,,2020,17.41
Trinidad and Tobago,,,,2019,7.63
Trinidad and Tobago,,,,2019,7.78
Trinidad and Tobago,,,,2019,7.43
Trinidad and Tobago,,,,2016,6.62
Trinidad and Tobago,,,,2016,6.28
Trinidad and Tobago,,,,2016,7.09
Trinidad and Tobago,,,,2015,5.8
Trinidad and Tobago,,,,2015,5.1
Trinidad and Tobago,,,,2015,6.81
Trinidad and Tobago,,,,2014,6.22
Trinidad and Tobago,,,,2014,5.4
Trinidad and Tobago,,,,2014,7.37
Trinidad and Tobago,,,,2013,5
Trinidad and Tobago,,,,2013,4.69
Trinidad and Tobago,,,,2013,5.43
Trinidad and Tobago,,,,2012,5.59
Trinidad and Tobago,,,,2012,4.98
Trinidad and Tobago,,,,2012,6.46
Trinidad and Tobago,,,,2011,7.04
Trinidad and Tobago,,,,2011,6.03
Trinidad and Tobago,,,,2011,8.56
Trinidad and Tobago,,,,2010,7.3
Trinidad and Tobago,,,,2010,5.94
Trinidad and Tobago,,,,2010,9.26
Tunisia,,,,2019,13.83
Tunisia,,,,2019,12.35
Tunisia,,,,2019,17.9
Türkiye,,,,2023,23.69
Türkiye,,,,2023,19.86
Türkiye,,,,2023,31.59
Türkiye,,,,2022,22.87
Türkiye,,,,2022,18.72
Türkiye,,,,2022,31.58
Türkiye,,,,2021,25.04
Türkiye,,,,2021,20.95
Türkiye,,,,2021,33.99
Türkiye,,,,2020,31.78
Türkiye,,,,2020,27.54
Türkiye,,,,2020,41.24
Türkiye,,,,2019,23.08
Türkiye,,,,2019,18.67
Türkiye,,,,2019,32.56
Türkiye,,,,2018,22.84
Türkiye,,,,2018,18.01
Türkiye,,,,2018,33.4
Türkiye,,,,2017,21.3
Türkiye,,,,2017,16.32
Türkiye,,,,2017,32.4
Türkiye,,,,2016,20.66
Türkiye,,,,2016,15.83
Türkiye,,,,2016,31.63
Türkiye,,,,2015,21.22
Türkiye,,,,2015,16.15
Türkiye,,,,2015,32.91
Türkiye,,,,2014,21.63
Türkiye,,,,2014,16.24
Türkiye,,,,2014,34.42
Türkiye,,,,2013,22.13
Türkiye,,,,2013,16.45
Türkiye,,,,2013,35.43
Türkiye,,,,2012,18.77
Türkiye,,,,2012,13.02
Türkiye,,,,2012,32.56
Türkiye,,,,2011,23.12
Türkiye,,,,2011,17.47
Türkiye,,,,2011,36.99
Türkiye,,,,2010,22.59
Türkiye,,,,2010,17.06
Türkiye,,,,2010,36.5
Türkiye,,,,2009,19.06
Türkiye,,,,2009,13.62
Türkiye,,,,2009,33.35
Türkiye,,,,2008,16.49
Türkiye,,,,2008,11.78
Türkiye,,,,2008,29.64
Türkiye,,,,2007,18.53
Türkiye,,,,2007,14.02
Türkiye,,,,2007,31.49
Türkiye,,,,2006,15.22
Türkiye,,,,2006,10.99
Türkiye,,,,2006,27.41
Türkiye,,,,2005,12.09
Türkiye,,,,2005,8.06
Türkiye,,,,2005,23.89
Türkiye,,,,2004,15.01
Türkiye,,,,2004,10.72
Türkiye,,,,2004,27.4
Türkiye,,,,2003,14.25
Türkiye,,,,2003,9.52
Türkiye,,,,2003,26.48
Türkiye,,,,2002,15.47
Türkiye,,,,2002,10.33
Türkiye,,,,2002,28.25
Türkiye,,,,2001,14.94
Türkiye,,,,2001,10.19
Türkiye,,,,2001,27.32
Türkiye,,,,2000,19.26
Türkiye,,,,2000,13.22
Türkiye,,,,2000,35.67
Tuvalu,,,,2022,20.87
Tuvalu,,,,2022,20.13
Tuvalu,,,,2022,21.94
Tuvalu,,,,2016,30.33
Tuvalu,,,,2016,32.46
Tuvalu,,,,2016,25.44
"Tanzania, United Republic of",,,,2020,43.54
"Tanzania, United Republic of",,,,2020,35.9
"Tanzania, United Republic of",,,,2020,51.25
"Tanzania, United Republic of",,,,2014,44.18
"Tanzania, United Republic of",,,,2014,38.29
"Tanzania, United Republic of",,,,2014,50.22
"Tanzania, United Republic of",,,,2013,6.87
"Tanzania, United Republic of",,,,2013,7.52
"Tanzania, United Republic of",,,,2013,6.2
"Tanzania, United Republic of",,,,2012,50.66
"Tanzania, United Republic of",,,,2012,46.04
"Tanzania, United Republic of",,,,2012,55.45
"Tanzania, United Republic of",,,,2010,41.12
"Tanzania, United Republic of",,,,2010,39.65
"Tanzania, United Republic of",,,,2010,42.52
"Tanzania, United Republic of",,,,2008,9.88
"Tanzania, United Republic of",,,,2008,12.76
"Tanzania, United Republic of",,,,2008,7.28
"Tanzania, United Republic of",,,,2006,48.57
"Tanzania, United Republic of",,,,2006,41.86
"Tanzania, United Republic of",,,,2006,55.01
"Tanzania, United Republic of",,,,2001,44.45
"Tanzania, United Republic of",,,,2001,39.17
"Tanzania, United Republic of",,,,2001,49.53
Uganda,,,,2021,22.37
Uganda,,,,2021,23.2
Uganda,,,,2021,21.5
Uganda,,,,2019,63.77
Uganda,,,,2019,55.57
Uganda,,,,2019,72.02
Uganda,,,,2017,42.11
Uganda,,,,2017,38.38
Uganda,,,,2017,46.92
Uganda,,,,2014,68.43
Uganda,,,,2014,61.87
Uganda,,,,2014,74.78
Uganda,,,,2013,62.89
Uganda,,,,2013,56.51
Uganda,,,,2013,69.06
Uganda,,,,2012,57.97
Uganda,,,,2012,54.43
Uganda,,,,2012,61.87
Uganda,,,,2011,65.38
Uganda,,,,2011,61.07
Uganda,,,,2011,69.58
Uganda,,,,2010,71
Uganda,,,,2010,66.54
Uganda,,,,2010,75.55
Ukraine,,,,2021,7.33
Ukraine,,,,2021,5.07
Ukraine,,,,2021,9.83
Ukraine,,,,2020,7.15
Ukraine,,,,2020,5.01
Ukraine,,,,2020,9.48
Ukraine,,,,2019,6.71
Ukraine,,,,2019,4.48
Ukraine,,,,2019,9.15
Ukraine,,,,2018,6.72
Ukraine,,,,2018,4.72
Ukraine,,,,2018,8.86
Ukraine,,,,2017,15.27
Ukraine,,,,2017,11.26
Ukraine,,,,2017,19.59
Ukraine,,,,2016,13.53
Ukraine,,,,2016,9.47
Ukraine,,,,2016,17.91
Ukraine,,,,2015,14.03
Ukraine,,,,2015,9.69
Ukraine,,,,2015,18.76
Ukraine,,,,2014,14.89
Ukraine,,,,2014,10.22
Ukraine,,,,2014,19.91
Ukraine,,,,2013,18.13
Ukraine,,,,2013,13.15
Ukraine,,,,2013,23.46
Ukraine,,,,2012,17.21
Ukraine,,,,2012,13.19
Ukraine,,,,2012,21.65
Ukraine,,,,2011,19.31
Ukraine,,,,2011,15.3
Ukraine,,,,2011,23.7
Ukraine,,,,2010,18.34
Ukraine,,,,2010,14.62
Ukraine,,,,2010,22.34
Ukraine,,,,2009,20.34
Ukraine,,,,2009,16.71
Ukraine,,,,2009,24.21
Uruguay,,,,2023,42.5
Uruguay,,,,2023,33.47
Uruguay,,,,2023,53.54
Uruguay,,,,2022,37.84
Uruguay,,,,2022,27.77
Uruguay,,,,2022,49.98
United States of America,,,,2024,27.01
United States of America,,,,2024,21.47
United States of America,,,,2024,33.23
United States of America,,,,2023,26.28
United States of America,,,,2023,20.65
United States of America,,,,2023,32.64
United States of America,,,,2022,26.47
United States of America,,,,2022,21
United States of America,,,,2022,32.7
United States of America,,,,2021,26.1
United States of America,,,,2021,20.57
United States of America,,,,2021,32.32
United States of America,,,,2020,28.83
United States of America,,,,2020,23.19
United States of America,,,,2020,35.24
United States of America,,,,2019,25.74
United States of America,,,,2019,19.67
United States of America,,,,2019,32.57
United States of America,,,,2018,26.31
United States of America,,,,2018,20.13
United States of America,,,,2018,33.31
United States of America,,,,2017,27.56
United States of America,,,,2017,21.15
United States of America,,,,2017,34.8
United States of America,,,,2016,27.42
United States of America,,,,2016,20.99
United States of America,,,,2016,34.72
United States of America,,,,2015,28.76
United States of America,,,,2015,22.14
United States of America,,,,2015,36.28
United States of America,,,,2014,28.33
United States of America,,,,2014,21.62
United States of America,,,,2014,35.93
United States of America,,,,2013,27.97
United States of America,,,,2013,21.48
United States of America,,,,2013,35.29
United States of America,,,,2012,28.79
United States of America,,,,2012,22.23
United States of America,,,,2012,36.21
United States of America,,,,2011,29.56
United States of America,,,,2011,22.97
United States of America,,,,2011,37.02
United States of America,,,,2010,29.87
United States of America,,,,2010,23.32
United States of America,,,,2010,37.19
United States of America,,,,2009,31.85
United States of America,,,,2009,25.29
United States of America,,,,2009,39.14
United States of America,,,,2008,27.79
United States of America,,,,2008,21.12
United States of America,,,,2008,35.41
United States of America,,,,2007,27.1
United States of America,,,,2007,19.89
United States of America,,,,2007,35.43
United States of America,,,,2006,27.43
United States of America,,,,2006,20.21
United States of America,,,,2006,35.78
United States of America,,,,2005,27.66
United States of America,,,,2005,20.34
United States of America,,,,2005,36.12
United States of America,,,,2004,28.2
United States of America,,,,2004,20.74
United States of America,,,,2004,36.8
United States of America,,,,2003,28.09
United States of America,,,,2003,20.69
United States of America,,,,2003,36.52
United States of America,,,,2002,27.77
United States of America,,,,2002,20.35
United States of America,,,,2002,36.28
United States of America,,,,2001,28.05
United States of America,,,,2001,20.65
United States of America,,,,2001,36.54
United States of America,,,,2000,26.92
United States of America,,,,2000,19.44
United States of America,,,,2000,35.55
United States of America,,,,1999,28.29
United States of America,,,,1999,20.65
United States of America,,,,1999,37.09
United States of America,,,,1998,30.6
United States of America,,,,1998,22.62
United States of America,,,,1998,39.87
United States of America,,,,1997,29.2
United States of America,,,,1997,21.3
United States of America,,,,1997,38.38
United States of America,,,,1996,30.22
United States of America,,,,1996,22.2
United States of America,,,,1996,39.58
United States of America,,,,1995,30.25
United States of America,,,,1995,22.16
United States of America,,,,1995,39.71
United States of America,,,,1994,30.78
United States of America,,,,1994,22.8
United States of America,,,,1994,40.14
Venezuela (Bolivarian Republic of),,,,2017,12.69
Venezuela (Bolivarian Republic of),,,,2017,9.49
Venezuela (Bolivarian Republic of),,,,2017,17.41
Venezuela (Bolivarian Republic of),,,,2016,12.69
Venezuela (Bolivarian Republic of),,,,2016,9.15
Venezuela (Bolivarian Republic of),,,,2016,18.17
Venezuela (Bolivarian Republic of),,,,2012,14.14
Venezuela (Bolivarian Republic of),,,,2012,9.58
Venezuela (Bolivarian Republic of),,,,2012,21.24
Venezuela (Bolivarian Republic of),,,,2011,14.09
Venezuela (Bolivarian Republic of),,,,2011,9.49
Venezuela (Bolivarian Republic of),,,,2011,21.27
Venezuela (Bolivarian Republic of),,,,2010,14.63
Venezuela (Bolivarian Republic of),,,,2010,9.66
Venezuela (Bolivarian Republic of),,,,2010,22.39
Venezuela (Bolivarian Republic of),,,,2009,15.82
Venezuela (Bolivarian Republic of),,,,2009,10.44
Venezuela (Bolivarian Republic of),,,,2009,24.15
Venezuela (Bolivarian Republic of),,,,2008,15.97
Venezuela (Bolivarian Republic of),,,,2008,10.01
Venezuela (Bolivarian Republic of),,,,2008,25.38
Venezuela (Bolivarian Republic of),,,,2007,16.41
Venezuela (Bolivarian Republic of),,,,2007,10.71
Venezuela (Bolivarian Republic of),,,,2007,25.51
Venezuela (Bolivarian Republic of),,,,2006,16.93
Venezuela (Bolivarian Republic of),,,,2006,11.38
Venezuela (Bolivarian Republic of),,,,2006,25.88
Venezuela (Bolivarian Republic of),,,,2005,17.21
Venezuela (Bolivarian Republic of),,,,2005,11.51
Venezuela (Bolivarian Republic of),,,,2005,26.5
Viet Nam,,,,2023,19.95
Viet Nam,,,,2023,18.58
Viet Nam,,,,2023,21.44
Viet Nam,,,,2022,20.98
Viet Nam,,,,2022,19.4
Viet Nam,,,,2022,22.69
Viet Nam,,,,2021,25.95
Viet Nam,,,,2021,24.14
Viet Nam,,,,2021,27.91
Viet Nam,,,,2020,27.36
Viet Nam,,,,2020,24.2
Viet Nam,,,,2020,30.91
Viet Nam,,,,2019,28.4
Viet Nam,,,,2019,24.74
Viet Nam,,,,2019,32.41
Viet Nam,,,,2018,25.57
Viet Nam,,,,2018,22.08
Viet Nam,,,,2018,29.39
Viet Nam,,,,2017,30.14
Viet Nam,,,,2017,26.44
Viet Nam,,,,2017,34.11
Viet Nam,,,,2016,26.44
Viet Nam,,,,2016,22.69
Viet Nam,,,,2016,30.41
Viet Nam,,,,2015,28.01
Viet Nam,,,,2015,24.55
Viet Nam,,,,2015,31.69
Viet Nam,,,,2014,28.57
Viet Nam,,,,2014,25.23
Viet Nam,,,,2014,32.07
Viet Nam,,,,2013,26.85
Viet Nam,,,,2013,23.5
Viet Nam,,,,2013,30.4
Viet Nam,,,,2012,22.91
Viet Nam,,,,2012,20.21
Viet Nam,,,,2012,25.78
Viet Nam,,,,2011,21.95
Viet Nam,,,,2011,19.03
Viet Nam,,,,2011,25.07
Viet Nam,,,,2009,26.38
Viet Nam,,,,2009,23.74
Viet Nam,,,,2009,29.17
Viet Nam,,,,2007,13.01
Viet Nam,,,,2007,11.48
Viet Nam,,,,2007,14.58
Vanuatu,,,,2020,58.38
Vanuatu,,,,2020,55.63
Vanuatu,,,,2020,61.82
Vanuatu,,,,2019,39.78
Vanuatu,,,,2019,43.14
Vanuatu,,,,2019,35.67
Vanuatu,,,,2010,60.52
Vanuatu,,,,2010,56.99
Vanuatu,,,,2010,64.75
Vanuatu,,,,2006,59.11
Vanuatu,,,,2006,55.91
Vanuatu,,,,2006,62.83
Wallis and Futuna,,,,2019,43.19
Wallis and Futuna,,,,2019,48.07
Wallis and Futuna,,,,2019,36.38
Samoa,,,,2022,21.65
Samoa,,,,2022,21.6
Samoa,,,,2022,21.74
Samoa,,,,2017,5.83
Samoa,,,,2017,5.74
Samoa,,,,2017,6
Samoa,,,,2012,29.25
Samoa,,,,2012,26.72
Samoa,,,,2012,33.59
Yemen,,,,2014,29.21
Yemen,,,,2014,27.76
Yemen,,,,2014,48.44
Yemen,,,,2010,1.13
Yemen,,,,2010,1.05
Yemen,,,,2010,2.14
South Africa,,,,2024,15.68
South Africa,,,,2024,12.38
South Africa,,,,2024,19.76
South Africa,,,,2023,15.72
South Africa,,,,2023,12.16
South Africa,,,,2023,20.22
South Africa,,,,2022,15.09
South Africa,,,,2022,11.82
South Africa,,,,2022,19.26
South Africa,,,,2021,16.73
South Africa,,,,2021,12.7
South Africa,,,,2021,22
South Africa,,,,2020,20.59
South Africa,,,,2020,16.41
South Africa,,,,2020,25.95
South Africa,,,,2019,15.37
South Africa,,,,2019,11.55
South Africa,,,,2019,20.24
South Africa,,,,2018,15.89
South Africa,,,,2018,11.85
South Africa,,,,2018,21.05
South Africa,,,,2017,15.82
South Africa,,,,2017,11.88
South Africa,,,,2017,20.87
South Africa,,,,2016,15.09
South Africa,,,,2016,10.89
South Africa,,,,2016,20.54
South Africa,,,,2015,14.93
South Africa,,,,2015,10.84
South Africa,,,,2015,20.2
South Africa,,,,2014,14.7
South Africa,,,,2014,10.93
South Africa,,,,2014,19.54
South Africa,,,,2013,15.52
South Africa,,,,2013,11.41
South Africa,,,,2013,20.77
South Africa,,,,2012,15.2
South Africa,,,,2012,11.11
South Africa,,,,2012,20.54
South Africa,,,,2011,13.68
South Africa,,,,2011,9.94
South Africa,,,,2011,18.56
South Africa,,,,2010,14.84
South Africa,,,,2010,10.61
South Africa,,,,2010,20.42
South Africa,,,,2009,16.06
South Africa,,,,2009,11.85
South Africa,,,,2009,21.51
South Africa,,,,2008,14.8
South Africa,,,,2008,10.55
South Africa,,,,2008,20.43
South Africa,,,,2007,9.01
South Africa,,,,2007,6.09
South Africa,,,,2007,13.53
South Africa,,,,2006,10.17
South Africa,,,,2006,7.24
South Africa,,,,2006,14.79
South Africa,,,,2005,10.52
South Africa,,,,2005,7.23
South Africa,,,,2005,15.76
South Africa,,,,2004,9.91
South Africa,,,,2004,7.09
South Africa,,,,2004,14.51
South Africa,,,,2003,10.97
South Africa,,,,2003,7.68
South Africa,,,,2003,16.27
South Africa,,,,2002,10.2
South Africa,,,,2002,7.45
South Africa,,,,2002,14.76
South Africa,,,,2001,12.91
South Africa,,,,2001,9.28
South Africa,,,,2001,18.44
South Africa,,,,2000,13.52
South Africa,,,,2000,9.53
South Africa,,,,2000,19.4
Zambia,,,,2023,16.58
Zambia,,,,2023,16.02
Zambia,,,,2023,17.24
Zambia,,,,2022,16.72
Zambia,,,,2022,15.82
Zambia,,,,2022,17.76
Zambia,,,,2021,17.09
Zambia,,,,2021,16.83
Zambia,,,,2021,17.4
Zambia,,,,2020,17.11
Zambia,,,,2020,16.57
Zambia,,,,2020,17.72
Zambia,,,,2019,18.06
Zambia,,,,2019,17.14
Zambia,,,,2019,19.12
Zambia,,,,2018,21.55
Zambia,,,,2018,21.08
Zambia,,,,2018,22.09
Zambia,,,,2017,21.32
Zambia,,,,2017,20.92
Zambia,,,,2017,21.76
Zimbabwe,,,,2023,14.25
Zimbabwe,,,,2023,13.4
Zimbabwe,,,,2023,15.12
Zimbabwe,,,,2022,15.46
Zimbabwe,,,,2022,14.71
Zimbabwe,,,,2022,16.25
Zimbabwe,,,,2021,21.51
Zimbabwe,,,,2021,20.88
Zimbabwe,,,,2021,22.18
Zimbabwe,,,,2019,24.49
Zimbabwe,,,,2019,24.18
Zimbabwe,,,,2019,24.79
Zimbabwe,,,,2014,63.66
Zimbabwe,,,,2014,55.03
Zimbabwe,,,,2014,72.06
